w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
514.0,504.0,54.0,264.0,0,0,0,0,0,1,0,0,3
514.0,564.0,54.0,204.0,0,0,0,0,0,1,0,0,3
504.0,684.0,64.0,84.0,1,0,0,0,0,0,1,0,0
4.0,674.0,564.0,94.0,0,0,0,0,0,0,0,1,1
4.0,354.0,564.0,414.0,0,0,0,0,0,0,0,1,1
14.0,334.0,554.0,434.0,0,0,1,0,1,0,0,1,2
564.0,344.0,4.0,424.0,0,0,0,0,0,1,0,0,3
564.0,684.0,4.0,84.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
504.0,764.0,64.0,4.0,0,0,0,0,0,0,1,0,0
444.0,764.0,124.0,4.0,0,0,0,0,0,0,1,0,0
434.0,764.0,134.0,4.0,0,0,0,0,0,0,1,0,0
414.0,754.0,154.0,14.0,0,1,0,0,0,0,1,1,1
424.0,4.0,144.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
554.0,404.0,14.0,364.0,1,0,0,0,0,1,1,0,0
524.0,404.0,44.0,364.0,1,0,0,0,0,1,1,0,0
204.0,394.0,364.0,374.0,0,1,0,0,0,0,1,1,1
204.0,284.0,364.0,484.0,0,1,0,0,0,0,0,1,1
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,1,2
264.0,4.0,304.0,764.0,0,0,0,0,1,0,0,1,2
404.0,4.0,164.0,764.0,0,0,0,0,1,0,0,0,2
444.0,14.0,124.0,754.0,0,0,0,1,1,1,0,0,3
444.0,94.0,124.0,674.0,0,0,0,1,1,1,0,0,3
444.0,284.0,124.0,484.0,0,0,0,1,0,1,0,0,3
444.0,304.0,124.0,464.0,0,0,0,1,0,1,0,0,3
444.0,314.0,124.0,454.0,0,0,0,1,0,1,0,0,3
434.0,454.0,134.0,314.0,1,0,0,0,0,1,1,0,0
334.0,464.0,234.0,304.0,0,0,0,1,0,1,0,0,3
334.0,564.0,234.0,204.0,0,0,0,0,0,1,0,0,3
334.0,604.0,234.0,164.0,0,0,0,0,0,1,0,0,3
334.0,664.0,234.0,104.0,0,0,0,0,0,1,0,0,3
334.0,704.0,234.0,64.0,0,0,0,0,0,1,0,0,3
324.0,764.0,244.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,534.0,564.0,234.0,0,0,0,0,0,0,0,1,1
4.0,414.0,564.0,354.0,0,0,0,0,0,0,0,1,1
4.0,374.0,564.0,394.0,0,0,0,0,0,0,0,1,1
4.0,354.0,564.0,414.0,0,0,0,0,0,0,0,1,1
14.0,34.0,554.0,734.0,0,0,1,0,1,0,0,0,2
114.0,34.0,454.0,734.0,0,0,1,0,1,0,0,0,2
184.0,34.0,384.0,734.0,0,0,1,0,1,0,0,0,2
224.0,34.0,344.0,734.0,0,0,1,0,1,0,0,0,2
394.0,34.0,174.0,734.0,0,0,0,0,1,0,0,0,2
474.0,44.0,94.0,724.0,0,0,0,1,1,1,0,0,3
474.0,64.0,94.0,704.0,0,0,0,1,1,1,0,0,3
474.0,114.0,94.0,654.0,0,0,0,1,0,1,0,0,3
474.0,154.0,94.0,614.0,0,0,0,1,0,1,0,0,3
474.0,234.0,94.0,534.0,0,0,0,1,0,1,0,0,3
474.0,334.0,94.0,434.0,0,0,0,1,0,1,0,0,3
474.0,524.0,94.0,244.0,0,0,0,0,0,1,0,0,3
474.0,544.0,94.0,224.0,0,0,0,0,0,1,0,0,3
464.0,554.0,104.0,214.0,1,0,0,0,0,1,1,0,0
354.0,564.0,214.0,204.0,0,0,0,1,0,1,0,0,3
354.0,744.0,214.0,24.0,0,0,0,0,0,1,0,0,3
344.0,764.0,224.0,4.0,0,0,0,0,0,0,1,0,0
314.0,764.0,254.0,4.0,0,0,0,0,0,0,1,0,0
274.0,754.0,294.0,14.0,0,1,0,0,0,0,1,1,1
274.0,574.0,294.0,194.0,0,1,0,0,0,0,1,1,1
274.0,554.0,294.0,214.0,0,1,0,0,0,0,1,1,1
274.0,544.0,294.0,224.0,0,1,0,0,0,0,0,1,1
274.0,514.0,294.0,254.0,0,1,0,0,0,0,0,1,1
264.0,424.0,304.0,344.0,1,0,0,0,0,0,1,0,0
184.0,434.0,384.0,334.0,0,0,0,1,0,1,1,0,3
184.0,544.0,384.0,224.0,0,0,0,0,0,1,1,0,3
174.0,764.0,394.0,4.0,0,0,0,0,0,0,1,0,0
134.0,764.0,434.0,4.0,0,0,0,0,0,0,1,0,0
54.0,764.0,514.0,4.0,0,0,0,0,0,0,1,0,0
24.0,764.0,544.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,724.0,564.0,44.0,0,0,0,0,0,0,1,1,1
4.0,424.0,564.0,344.0,0,0,0,0,0,0,0,1,1
14.0,244.0,554.0,524.0,0,0,1,0,1,0,0,1,2
144.0,244.0,424.0,524.0,0,0,1,0,1,0,0,0,2
324.0,244.0,244.0,524.0,0,0,0,0,1,0,0,0,2
494.0,244.0,74.0,524.0,0,0,0,0,1,0,0,0,2
564.0,254.0,4.0,514.0,0,0,0,0,1,1,0,0,3
564.0,324.0,4.0,444.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
524.0,764.0,44.0,4.0,0,0,0,0,0,1,1,0,0
464.0,764.0,104.0,4.0,0,0,0,0,0,0,1,0,0
424.0,764.0,144.0,4.0,0,0,0,0,0,0,1,0,0
224.0,754.0,344.0,14.0,0,1,0,0,0,0,1,1,1
224.0,594.0,344.0,174.0,0,1,0,0,0,0,0,1,1
224.0,394.0,344.0,374.0,0,1,0,0,0,0,0,1,1
224.0,284.0,344.0,484.0,0,1,0,0,0,0,0,1,1
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,0,2
264.0,14.0,304.0,754.0,0,0,0,1,1,1,0,0,3
264.0,74.0,304.0,694.0,0,0,0,1,1,1,0,0,3
264.0,514.0,304.0,254.0,0,0,0,0,0,1,0,0,3
254.0,764.0,314.0,4.0,0,0,0,0,0,0,1,0,0
244.0,764.0,324.0,4.0,0,0,0,0,0,0,1,0,0
164.0,754.0,404.0,14.0,0,1,0,0,0,0,1,1,1
164.0,104.0,404.0,664.0,0,1,0,0,0,0,0,1,1
164.0,24.0,404.0,744.0,0,0,0,0,0,0,0,1,1
174.0,4.0,394.0,764.0,0,0,0,0,1,0,0,0,2
244.0,4.0,324.0,764.0,0,0,0,0,1,0,0,0,2
374.0,4.0,194.0,764.0,0,0,0,0,1,0,0,0,2
444.0,14.0,124.0,754.0,0,0,0,1,1,1,0,0,3
444.0,154.0,124.0,614.0,0,0,0,1,1,1,0,0,3
444.0,294.0,124.0,474.0,0,0,0,1,0,1,0,0,3
434.0,724.0,134.0,44.0,1,0,0,0,0,0,1,0,0
414.0,724.0,154.0,44.0,1,0,0,0,0,0,1,0,0
354.0,724.0,214.0,44.0,1,0,0,0,0,0,1,0,0
344.0,724.0,224.0,44.0,1,0,0,0,0,0,1,0,0
124.0,724.0,444.0,44.0,1,0,0,0,0,0,1,0,0
4.0,714.0,564.0,54.0,0,0,0,0,0,0,1,1,1
4.0,634.0,564.0,134.0,0,0,0,0,0,0,1,1,1
4.0,584.0,564.0,184.0,0,0,0,0,0,0,0,1,1
4.0,504.0,564.0,264.0,0,0,0,0,0,0,0,1,1
4.0,404.0,564.0,364.0,0,0,0,0,0,0,0,1,1
4.0,394.0,564.0,374.0,0,0,0,0,0,0,0,1,1
4.0,364.0,564.0,404.0,0,0,0,0,0,0,0,1,1
4.0,274.0,564.0,494.0,0,0,0,0,0,0,0,1,1
14.0,174.0,554.0,594.0,0,0,1,0,1,0,0,1,2
414.0,184.0,154.0,584.0,0,0,0,1,1,1,0,0,3
414.0,224.0,154.0,544.0,0,0,0,1,1,1,0,0,3
414.0,284.0,154.0,484.0,0,0,0,0,1,1,0,0,3
414.0,394.0,154.0,374.0,0,0,0,0,0,1,0,0,3
414.0,424.0,154.0,344.0,0,0,0,0,0,1,0,0,3
414.0,464.0,154.0,304.0,0,0,0,0,0,1,0,0,3
404.0,514.0,164.0,254.0,1,0,0,0,0,1,1,0,0
4.0,504.0,564.0,264.0,0,0,0,0,0,0,1,1,1
4.0,444.0,564.0,324.0,0,0,0,0,0,0,1,1,1
4.0,244.0,564.0,524.0,0,0,0,0,0,0,0,1,1
4.0,224.0,564.0,544.0,0,0,0,0,0,0,0,1,1
4.0,194.0,564.0,574.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
124.0,14.0,444.0,754.0,0,0,0,1,1,1,0,0,3
124.0,664.0,444.0,104.0,0,0,0,0,0,1,0,0,3
114.0,764.0,454.0,4.0,0,0,0,0,0,0,1,0,0
4.0,764.0,564.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,714.0,564.0,54.0,0,0,0,0,0,0,1,1,1
4.0,364.0,564.0,404.0,0,0,0,0,0,0,0,1,1
14.0,334.0,554.0,434.0,0,0,1,0,1,0,0,1,2
54.0,334.0,514.0,434.0,0,0,1,0,1,0,0,1,2
234.0,334.0,334.0,434.0,0,0,0,0,1,0,0,0,2
424.0,334.0,144.0,434.0,0,0,0,0,1,0,0,0,2
564.0,344.0,4.0,424.0,0,0,0,0,1,1,0,0,3
564.0,354.0,4.0,414.0,0,0,0,0,1,1,0,0,3
554.0,594.0,14.0,174.0,1,0,0,0,0,1,1,0,0
154.0,594.0,414.0,174.0,1,0,0,0,0,0,1,0,0
104.0,604.0,464.0,164.0,0,0,0,1,0,1,0,0,3
94.0,764.0,474.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,674.0,564.0,94.0,0,0,0,0,0,0,1,1,1
4.0,624.0,564.0,144.0,0,0,0,0,0,0,1,1,1
4.0,404.0,564.0,364.0,0,0,0,0,0,0,0,1,1
14.0,124.0,554.0,644.0,0,0,1,0,1,0,0,1,2
134.0,124.0,434.0,644.0,0,0,1,0,1,0,0,0,2
564.0,134.0,4.0,634.0,0,0,0,0,1,1,0,0,3
554.0,364.0,14.0,404.0,1,0,0,0,0,1,1,0,0
364.0,364.0,204.0,404.0,1,0,0,0,0,1,1,0,0
204.0,364.0,364.0,404.0,1,0,0,0,0,0,1,0,0
4.0,354.0,564.0,414.0,0,0,0,0,0,0,1,1,1
14.0,304.0,554.0,464.0,0,0,1,0,1,0,1,1,2
244.0,294.0,324.0,474.0,0,1,0,0,0,0,0,1,1
244.0,104.0,324.0,664.0,0,0,0,0,0,0,0,1,1
254.0,4.0,314.0,764.0,0,0,0,0,1,0,0,0,2
424.0,14.0,144.0,754.0,0,0,0,1,1,1,0,0,3
424.0,24.0,144.0,744.0,0,0,0,1,1,1,0,0,3
424.0,94.0,144.0,674.0,0,0,0,1,1,1,0,0,3
414.0,764.0,154.0,4.0,0,0,0,0,0,1,1,0,0
244.0,764.0,324.0,4.0,0,0,0,0,0,0,1,0,0
184.0,764.0,384.0,4.0,0,0,0,0,0,0,1,0,0
134.0,764.0,434.0,4.0,0,0,0,0,0,0,1,0,0
124.0,764.0,444.0,4.0,0,0,0,0,0,0,1,0,0
44.0,764.0,524.0,4.0,0,0,0,0,0,0,1,0,0
14.0,764.0,554.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,434.0,564.0,334.0,0,0,0,0,0,0,0,1,1
14.0,164.0,554.0,604.0,0,0,1,0,1,0,0,1,2
24.0,164.0,544.0,604.0,0,0,1,0,1,0,0,1,2
414.0,164.0,154.0,604.0,0,0,1,0,1,0,0,0,2
504.0,164.0,64.0,604.0,0,0,1,0,1,0,0,0,2
554.0,164.0,14.0,604.0,0,0,0,0,1,0,0,0,2
564.0,174.0,4.0,594.0,0,0,0,0,1,1,0,0,3
564.0,184.0,4.0,584.0,0,0,0,0,1,1,0,0,3
564.0,214.0,4.0,554.0,0,0,0,0,1,1,0,0,3
564.0,334.0,4.0,434.0,0,0,0,0,0,1,0,0,3
564.0,674.0,4.0,94.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
444.0,764.0,124.0,4.0,0,0,0,0,0,0,1,0,0
344.0,764.0,224.0,4.0,0,0,0,0,0,0,1,0,0
304.0,754.0,264.0,14.0,0,1,0,0,0,0,1,1,1
304.0,624.0,264.0,144.0,0,1,0,0,0,0,1,1,1
304.0,94.0,264.0,674.0,0,0,0,0,0,0,0,1,1
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,1,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,94.0,4.0,674.0,0,0,0,0,1,1,0,0,3
564.0,114.0,4.0,654.0,0,0,0,0,1,1,0,0,3
564.0,214.0,4.0,554.0,0,0,0,0,1,1,0,0,3
564.0,374.0,4.0,394.0,0,0,0,0,0,1,0,0,3
564.0,424.0,4.0,344.0,0,0,0,0,0,1,0,0,3
564.0,434.0,4.0,334.0,0,0,0,0,0,1,0,0,3
554.0,544.0,14.0,224.0,1,0,0,0,0,1,1,0,0
494.0,544.0,74.0,224.0,1,0,0,0,0,1,1,0,0
314.0,544.0,254.0,224.0,1,0,0,0,0,0,1,0,0
174.0,544.0,394.0,224.0,0,0,0,0,0,0,1,0,0
114.0,554.0,454.0,214.0,0,0,0,1,0,1,0,0,3
114.0,574.0,454.0,194.0,0,0,0,1,0,1,0,0,3
104.0,764.0,464.0,4.0,0,0,0,0,0,0,1,0,0
74.0,764.0,494.0,4.0,0,0,0,0,0,0,1,0,0
34.0,764.0,534.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
14.0,504.0,554.0,264.0,0,0,1,0,1,0,0,1,2
34.0,504.0,534.0,264.0,0,0,1,0,1,0,0,1,2
274.0,514.0,294.0,254.0,0,0,0,1,1,1,0,0,3
274.0,634.0,294.0,134.0,0,0,0,0,1,1,0,0,3
264.0,764.0,304.0,4.0,0,0,0,0,1,1,1,0,0
44.0,764.0,524.0,4.0,0,0,0,0,0,1,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,1,1,1,1
4.0,454.0,564.0,314.0,0,0,0,0,0,0,0,1,1
14.0,324.0,554.0,444.0,0,0,1,0,1,0,0,1,2
34.0,324.0,534.0,444.0,0,0,1,0,1,0,0,1,2
504.0,324.0,64.0,444.0,0,0,0,0,1,0,0,0,2
534.0,324.0,34.0,444.0,0,0,0,0,1,0,0,0,2
564.0,334.0,4.0,434.0,0,0,0,0,1,1,0,0,3
564.0,394.0,4.0,374.0,0,0,0,0,1,1,0,0,3
564.0,564.0,4.0,204.0,0,0,0,0,0,1,0,0,3
554.0,604.0,14.0,164.0,1,0,0,0,0,1,1,0,0
504.0,604.0,64.0,164.0,1,0,0,0,0,1,1,0,0
124.0,594.0,444.0,174.0,0,1,0,0,0,0,1,1,1
124.0,564.0,444.0,204.0,0,1,0,0,0,0,1,1,1
124.0,264.0,444.0,504.0,0,0,0,0,0,0,0,1,1
124.0,254.0,444.0,514.0,0,0,0,0,0,0,0,1,1
124.0,234.0,444.0,534.0,0,0,0,0,0,0,0,1,1
124.0,74.0,444.0,694.0,0,0,0,0,0,0,0,1,1
124.0,14.0,444.0,754.0,0,0,0,0,0,0,0,1,1
134.0,4.0,434.0,764.0,0,0,0,0,1,0,0,1,2
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,1,2
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,1,2
284.0,4.0,284.0,764.0,0,0,0,0,1,0,0,0,2
364.0,14.0,204.0,754.0,0,0,0,1,1,1,0,0,3
364.0,24.0,204.0,744.0,0,0,0,1,1,1,0,0,3
364.0,404.0,204.0,364.0,0,0,0,1,0,1,0,0,3
364.0,514.0,204.0,254.0,0,0,0,1,0,1,0,0,3
364.0,604.0,204.0,164.0,0,0,0,0,0,1,0,0,3
354.0,764.0,214.0,4.0,0,0,0,0,0,1,1,0,0
154.0,764.0,414.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,744.0,564.0,24.0,0,0,0,0,0,0,1,1,1
4.0,504.0,564.0,264.0,0,0,0,0,0,0,1,1,1
14.0,354.0,554.0,414.0,0,0,1,0,1,0,0,1,2
214.0,354.0,354.0,414.0,0,0,1,0,1,0,0,1,2
384.0,354.0,184.0,414.0,0,0,1,0,1,0,0,0,2
454.0,354.0,114.0,414.0,0,0,1,0,1,0,0,0,2
564.0,364.0,4.0,404.0,0,0,0,0,1,1,0,0,3
564.0,404.0,4.0,364.0,0,0,0,0,1,1,0,0,3
564.0,554.0,4.0,214.0,1,0,0,0,0,1,0,0,3
554.0,554.0,14.0,214.0,1,0,0,0,0,1,1,0,0
394.0,554.0,174.0,214.0,0,0,0,0,0,1,1,0,0
384.0,554.0,184.0,214.0,0,0,0,0,0,1,1,0,0
4.0,544.0,564.0,224.0,0,0,0,0,0,0,1,1,1
14.0,344.0,554.0,424.0,0,0,1,0,1,0,0,1,2
34.0,344.0,534.0,424.0,0,0,1,0,1,0,0,1,2
114.0,344.0,454.0,424.0,0,0,1,0,1,0,0,1,2
444.0,354.0,124.0,414.0,0,0,0,1,1,1,0,0,3
434.0,764.0,134.0,4.0,0,0,0,0,0,1,1,0,0
154.0,754.0,414.0,14.0,0,1,0,0,0,0,1,1,1
154.0,704.0,414.0,64.0,0,1,0,0,0,0,1,1,1
164.0,204.0,404.0,564.0,0,0,1,0,1,0,0,1,2
174.0,204.0,394.0,564.0,0,0,1,0,1,0,0,1,2
254.0,204.0,314.0,564.0,0,0,1,0,1,0,0,1,2
564.0,214.0,4.0,554.0,0,0,0,0,1,1,0,0,3
564.0,364.0,4.0,404.0,0,0,0,0,1,1,0,0,3
564.0,594.0,4.0,174.0,0,0,0,0,0,1,0,0,3
564.0,764.0,4.0,4.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
264.0,764.0,304.0,4.0,0,0,0,0,0,0,1,0,0
214.0,764.0,354.0,4.0,0,0,0,0,0,0,1,0,0
194.0,764.0,374.0,4.0,0,0,0,0,0,0,1,0,0
174.0,754.0,394.0,14.0,0,1,0,0,0,0,1,1,1
174.0,644.0,394.0,124.0,0,1,0,0,0,0,1,1,1
174.0,554.0,394.0,214.0,0,1,0,0,0,0,1,1,1
174.0,434.0,394.0,334.0,0,1,0,0,0,0,0,1,1
174.0,424.0,394.0,344.0,0,1,0,0,0,0,0,1,1
174.0,254.0,394.0,514.0,0,1,0,0,0,0,0,1,1
184.0,4.0,384.0,764.0,0,0,0,0,1,0,0,1,2
404.0,4.0,164.0,764.0,0,0,0,0,1,0,0,0,2
454.0,4.0,114.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
554.0,434.0,14.0,334.0,1,0,0,0,0,1,1,0,0
64.0,434.0,504.0,334.0,1,0,0,0,0,0,1,0,0
24.0,434.0,544.0,334.0,0,0,0,0,0,0,1,0,0
4.0,424.0,564.0,344.0,0,0,0,0,0,0,1,1,1
4.0,234.0,564.0,534.0,0,0,0,0,0,0,1,1,1
14.0,134.0,554.0,634.0,0,0,1,0,1,0,0,1,2
174.0,134.0,394.0,634.0,0,0,1,0,1,0,0,1,2
564.0,144.0,4.0,624.0,0,0,0,0,1,1,0,0,3
564.0,154.0,4.0,614.0,0,0,0,0,1,1,0,0,3
564.0,234.0,4.0,534.0,0,0,0,0,1,1,0,0,3
564.0,454.0,4.0,314.0,0,0,0,0,0,1,0,0,3
554.0,664.0,14.0,104.0,1,0,0,0,0,1,1,0,0
464.0,664.0,104.0,104.0,1,0,0,0,0,1,1,0,0
294.0,664.0,274.0,104.0,1,0,0,0,0,0,1,0,0
4.0,654.0,564.0,114.0,0,0,0,0,0,0,1,1,1
4.0,594.0,564.0,174.0,0,0,0,0,0,0,1,1,1
14.0,574.0,554.0,194.0,0,0,1,0,1,0,1,1,2
134.0,574.0,434.0,194.0,0,0,1,0,1,0,1,1,2
514.0,574.0,54.0,194.0,0,0,0,0,1,0,0,0,2
564.0,584.0,4.0,184.0,0,0,0,0,1,1,0,0,3
554.0,604.0,14.0,164.0,1,0,0,0,1,1,1,0,0
514.0,604.0,54.0,164.0,1,0,0,0,1,1,1,0,0
354.0,604.0,214.0,164.0,1,0,0,0,1,1,1,0,0
194.0,604.0,374.0,164.0,1,0,0,0,1,1,1,0,0
4.0,594.0,564.0,174.0,0,0,0,0,0,0,1,1,1
4.0,464.0,564.0,304.0,0,0,0,0,0,0,0,1,1
4.0,454.0,564.0,314.0,0,0,0,0,0,0,0,1,1
4.0,294.0,564.0,474.0,0,0,0,0,0,0,0,1,1
4.0,114.0,564.0,654.0,0,0,0,0,0,0,0,1,1
14.0,84.0,554.0,684.0,0,0,1,0,1,0,0,1,2
134.0,84.0,434.0,684.0,0,0,1,0,1,0,0,1,2
164.0,84.0,404.0,684.0,0,0,1,0,1,0,0,1,2
334.0,84.0,234.0,684.0,0,0,1,0,1,0,0,0,2
464.0,84.0,104.0,684.0,0,0,1,0,1,0,0,0,2
494.0,84.0,74.0,684.0,0,0,1,0,1,0,0,0,2
564.0,94.0,4.0,674.0,0,0,0,0,1,1,0,0,3
564.0,204.0,4.0,564.0,0,0,0,0,1,1,0,0,3
554.0,234.0,14.0,534.0,1,0,0,0,1,1,1,0,0
444.0,234.0,124.0,534.0,1,0,0,0,1,1,1,0,0
294.0,234.0,274.0,534.0,0,0,0,0,0,1,1,0,0
4.0,224.0,564.0,544.0,0,0,0,0,0,0,1,1,1
4.0,194.0,564.0,574.0,0,0,0,0,0,0,1,1,1
4.0,154.0,564.0,614.0,0,0,0,0,0,0,1,1,1
4.0,144.0,564.0,624.0,0,0,0,0,0,0,1,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,1,2
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,1,2
324.0,4.0,244.0,764.0,0,0,0,0,1,0,0,1,2
394.0,4.0,174.0,764.0,0,0,0,0,1,0,0,1,2
424.0,14.0,144.0,754.0,0,0,0,1,1,1,0,0,3
424.0,194.0,144.0,574.0,0,0,0,1,1,1,0,0,3
424.0,664.0,144.0,104.0,0,0,0,1,0,1,0,0,3
414.0,764.0,154.0,4.0,0,0,0,0,0,1,1,0,0
374.0,764.0,194.0,4.0,0,0,0,0,0,1,1,0,0
364.0,754.0,204.0,14.0,0,1,0,0,0,1,1,1,1
364.0,714.0,204.0,54.0,0,1,0,0,0,1,1,1,1
364.0,694.0,204.0,74.0,0,1,0,0,0,1,1,1,1
364.0,644.0,204.0,124.0,0,1,0,0,0,1,1,1,1
364.0,614.0,204.0,154.0,0,1,0,0,0,1,1,1,1
364.0,94.0,204.0,674.0,0,0,0,0,0,0,0,1,1
374.0,4.0,194.0,764.0,0,0,0,0,1,0,0,1,2
394.0,4.0,174.0,764.0,0,0,0,0,1,0,0,1,2
414.0,4.0,154.0,764.0,0,0,0,0,1,0,0,1,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,24.0,4.0,744.0,0,0,0,0,1,1,0,0,3
564.0,94.0,4.0,674.0,0,0,0,0,1,1,0,0,3
564.0,344.0,4.0,424.0,0,0,0,0,1,1,0,0,3
564.0,474.0,4.0,294.0,0,0,0,0,0,1,0,0,3
554.0,494.0,14.0,274.0,1,0,0,0,0,1,1,0,0
324.0,494.0,244.0,274.0,0,0,0,1,0,0,1,0,0
324.0,504.0,244.0,264.0,0,0,0,1,0,1,0,0,3
324.0,564.0,244.0,204.0,0,0,0,1,0,1,0,0,3
324.0,574.0,244.0,194.0,0,0,0,1,0,1,0,0,3
314.0,764.0,254.0,4.0,0,0,0,0,0,0,1,0,0
304.0,764.0,264.0,4.0,0,0,0,0,0,0,1,0,0
154.0,764.0,414.0,4.0,0,0,0,0,0,0,1,0,0
104.0,764.0,464.0,4.0,0,0,0,0,0,0,1,0,0
44.0,764.0,524.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,464.0,564.0,304.0,0,0,0,0,0,0,0,1,1
14.0,104.0,554.0,664.0,0,0,1,0,1,0,0,1,2
514.0,114.0,54.0,654.0,0,0,0,1,1,1,0,0,3
514.0,604.0,54.0,164.0,0,0,0,0,0,1,0,0,3
504.0,764.0,64.0,4.0,0,0,0,0,0,1,1,0,0
364.0,764.0,204.0,4.0,0,0,0,0,0,1,1,0,0
344.0,764.0,224.0,4.0,0,0,0,0,0,1,1,0,0
204.0,754.0,364.0,14.0,0,1,0,0,0,0,1,1,1
204.0,724.0,364.0,44.0,0,1,0,0,0,0,1,1,1
204.0,644.0,364.0,124.0,0,1,0,0,0,0,1,1,1
204.0,74.0,364.0,694.0,0,0,0,0,0,0,0,1,1
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,1,2
394.0,4.0,174.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,324.0,4.0,444.0,0,0,0,0,1,1,0,0,3
554.0,564.0,14.0,204.0,1,0,0,0,0,1,1,0,0
544.0,564.0,24.0,204.0,1,0,0,0,0,1,1,0,0
374.0,564.0,194.0,204.0,1,0,0,0,0,1,1,0,0
344.0,564.0,224.0,204.0,1,0,0,0,0,1,1,0,0
234.0,564.0,334.0,204.0,1,0,0,0,0,0,1,0,0
104.0,564.0,464.0,204.0,0,0,0,0,0,0,1,0,0
4.0,554.0,564.0,214.0,0,0,0,0,0,0,1,1,1
4.0,504.0,564.0,264.0,0,0,0,0,0,0,1,1,1
4.0,214.0,564.0,554.0,0,0,0,0,0,0,0,1,1
14.0,74.0,554.0,694.0,0,0,1,0,1,0,0,1,2
74.0,74.0,494.0,694.0,0,0,1,0,1,0,0,1,2
394.0,84.0,174.0,684.0,0,0,0,1,1,1,0,0,3
394.0,124.0,174.0,644.0,0,0,0,1,1,1,0,0,3
404.0,254.0,164.0,514.0,0,0,1,0,1,0,0,0,2
444.0,254.0,124.0,514.0,0,0,1,0,1,0,0,0,2
514.0,254.0,54.0,514.0,0,0,0,0,1,0,0,0,2
564.0,264.0,4.0,504.0,0,0,0,0,1,1,0,0,3
564.0,354.0,4.0,414.0,0,0,0,0,1,1,0,0,3
564.0,454.0,4.0,314.0,0,0,0,0,0,1,0,0,3
564.0,524.0,4.0,244.0,0,0,0,0,0,1,0,0,3
564.0,554.0,4.0,214.0,0,0,0,0,0,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,1,1,0,0
464.0,694.0,104.0,74.0,1,0,0,0,0,1,1,0,0
374.0,684.0,194.0,84.0,0,1,0,0,0,1,1,1,1
374.0,314.0,194.0,454.0,0,0,0,0,0,0,1,1,1
364.0,154.0,204.0,614.0,1,0,0,0,0,0,1,0,0
164.0,154.0,404.0,614.0,0,0,0,0,0,0,1,0,0
4.0,144.0,564.0,624.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
24.0,4.0,544.0,764.0,0,0,0,0,1,0,0,1,2
54.0,4.0,514.0,764.0,0,0,0,0,1,0,0,1,2
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,1,2
184.0,4.0,384.0,764.0,0,0,0,0,1,0,0,1,2
